ID,CASRN,Name,ChemSpiderID,MolecularFormula,VerticeSet,EdgeSet,NumHydrogenSet,amine,nitrile,imine,sulfide,thiol,halide_F,halide_Cl,halide_Br,halide_I,phosphate,alcohol,carboxylic_acid,acid_halide_F,acid_halide_Cl,acid_halide_Br,ester,anhydride,imide_0,imide_1,amide_0,amide_1,amide_2,isocyanate,aldehyde,ketone,benzene
3357,127-36-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3358,127-39-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3359,127-40-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3360,127-41-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3361,127-42-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362,127-43-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3363,127-47-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,127-51-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,127-52-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366,127-56-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367,127-57-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,127-58-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,127-63-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,127-65-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3371,127-66-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3372,127-68-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373,127-69-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374,127-71-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375,127-77-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376,127-79-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377,127-82-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3378,127-91-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3379,129-39-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3380,129-40-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3381,129-41-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3382,129-42-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3383,129-43-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3384,129-44-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3385,129-45-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,129-54-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3387,129-56-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388,129-68-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3389,129-73-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,129-74-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391,129-79-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,129-90-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393,129-91-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394,129-93-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395,129-96-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396,130-00-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397,130-13-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398,130-14-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3399,130-15-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,130-16-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401,130-17-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,130-20-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403,130-22-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404,130-24-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405,130-26-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406,130-34-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407,130-37-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,130-40-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409,130-59-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410,130-85-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,130-89-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,130-95-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,131-08-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,131-09-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,131-11-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,131-14-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,131-15-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418,131-16-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,131-17-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,131-18-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,131-22-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,131-27-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,131-43-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,131-48-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,131-52-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,131-53-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427,131-54-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428,131-55-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,131-56-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,131-57-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,131-58-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,131-65-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,131-69-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,131-70-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,131-73-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,131-74-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,131-91-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,131-92-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,131-99-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,132-16-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,132-18-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,132-20-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,132-22-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,132-27-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,132-31-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,132-32-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,132-33-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,132-43-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,132-53-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,132-54-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,132-57-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,132-61-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,132-62-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,132-63-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,132-64-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,132-65-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,132-67-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,132-68-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,132-75-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,132-86-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,132-87-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,132-88-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,132-98-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,133-06-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,133-07-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,133-09-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,133-10-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,133-13-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,133-14-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,133-18-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,133-21-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,133-32-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3473,133-34-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,133-37-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,133-49-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,133-53-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,133-55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,133-59-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,133-66-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,133-67-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,133-90-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,133-91-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,134-03-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,134-08-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,134-09-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486,134-11-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487,134-19-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,134-20-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,134-25-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,134-28-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,134-30-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,134-31-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,134-32-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,134-34-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,134-38-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,134-47-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,134-50-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,134-62-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,134-69-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,134-71-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,134-72-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,134-81-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,134-83-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,134-84-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,134-85-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,134-94-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,134-96-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,134-97-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,135-02-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,135-10-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,135-11-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,135-12-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,135-19-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,135-20-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,135-23-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,135-37-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,135-48-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,135-49-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,135-50-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,135-51-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,135-52-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,135-53-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,135-55-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,135-57-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,135-61-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,135-62-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,135-63-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,135-64-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,135-65-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,135-69-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,135-70-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,135-71-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,135-72-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,135-73-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,135-76-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,135-77-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,135-79-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,135-80-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,135-88-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,135-91-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,135-98-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,136-21-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,136-23-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,136-26-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,136-30-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,136-32-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,136-35-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,136-36-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,136-44-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,136-51-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,136-52-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,136-53-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,136-60-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,136-77-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,136-80-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,136-81-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557,136-84-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,136-85-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,136-95-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560,136-99-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,137-00-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,137-03-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3563,137-04-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,137-05-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3565,137-06-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566,137-07-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567,137-08-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3568,137-09-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,137-16-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,137-18-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,137-19-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3572,137-20-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573,137-26-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574,137-29-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,137-30-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,137-32-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3577,137-40-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3578,137-43-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3579,137-47-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,137-48-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,137-49-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,137-50-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3583,137-51-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,137-52-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3585,137-58-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,137-64-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,137-65-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,137-66-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3589,137-89-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,137-97-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,137-99-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,138-08-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3593,138-15-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,138-22-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3595,138-23-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,138-24-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,138-25-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,138-28-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,138-30-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,138-32-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,138-41-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,138-42-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,138-52-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,138-84-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,138-85-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,138-86-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,138-87-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,138-89-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,138-91-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,139-02-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,139-05-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,139-06-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,139-07-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,139-08-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,139-12-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,139-13-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,139-25-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,139-29-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,139-33-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,139-40-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,139-41-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,139-42-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,139-44-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,139-45-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,139-59-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,139-60-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,139-65-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,139-66-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,139-70-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,139-87-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,139-88-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,139-89-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,139-90-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,139-92-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,139-96-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,139-99-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,140-00-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,140-01-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,140-03-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,140-04-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,140-07-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,140-08-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,140-10-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,140-11-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,140-18-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,140-22-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,140-24-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,140-25-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,140-26-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,140-27-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,140-28-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,140-29-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,140-31-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,140-39-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,140-49-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,140-50-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,140-53-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,140-60-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,140-66-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,140-67-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,140-72-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,140-73-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,140-75-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,140-76-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,140-77-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,140-79-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,140-80-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,140-82-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,140-88-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,140-89-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,140-90-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,140-92-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,140-93-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,140-95-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,140-99-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,141-00-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,141-01-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,141-02-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,141-03-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,141-04-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,141-05-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,141-07-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,141-08-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,141-09-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,141-10-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,141-11-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,141-12-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,141-13-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,141-14-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,141-15-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,141-16-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,141-17-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
