ID,CASRN,Name,ChemSpiderID,MolecularFormula,VerticeSet,EdgeSet,NumHydrogenSet,amine,nitrile,imine,sulfide,thiol,halide_F,halide_Cl,halide_Br,halide_I,phosphate,alcohol,carboxylic_acid,acid_halide_F,acid_halide_Cl,acid_halide_Br,ester,anhydride,imide_0,imide_1,amide_0,amide_1,amide_2,isocyanate,aldehyde,ketone,benzene
179,60-32-2,Aminocaproic acid,548,C6H13NO2,"['N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'O1', 'O2']","[('N1', 'C1'), ('C1', 'C2'), ('C2', 'C3'), ('C3', 'C4'), ('C4', 'C5'), ('C5', 'C6'), ('C6', 'O1'), ('C6', 'O2'), ('C6', 'O2')]","[2, 2, 2, 2, 2, 2, 0, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
180,60-33-3,Linoleic acid,4444105,C18H32O2,"['O1', 'O2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18']","[('O1', 'C16'), ('O2', 'C16'), ('O2', 'C16'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C7'), ('C6', 'C10'), ('C7', 'C16'), ('C8', 'C9'), ('C8', 'C11'), ('C9', 'C12'), ('C10', 'C13'), ('C10', 'C13'), ('C11', 'C15'), ('C12', 'C18'), ('C13', 'C14'), ('C14', 'C17'), ('C15', 'C17'), ('C15', 'C17')]","[1, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 0, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
181,60-34-4,monomethylhydrazine,5837,CH6N2,"['C1', 'N1', 'N2']","[('C1', 'N1'), ('N1', 'N2')]","[3, 1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
182,60-35-5,Acetamide,173,C2H5NO,"['C1', 'C2', 'N1', 'O1']","[('C1', 'C2'), ('C2', 'N1'), ('C2', 'O1'), ('C2', 'O1')]","[3, 0, 2, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
183,60-51-5,Dimethoate,2973,C5H12NO3PS2,"['C1', 'N1', 'C2', 'C3', 'S1', 'P1', 'O1', 'C4', 'O2', 'C5', 'S2', 'O3']","[('C1', 'N1'), ('N1', 'C2'), ('N1', 'C2'), ('C2', 'C3'), ('C2', 'O3'), ('C3', 'S1'), ('S1', 'P1'), ('P1', 'O1'), ('P1', 'O2'), ('P1', 'S2'), ('P1', 'S2'), ('O1', 'C4'), ('O2', 'C5')]","[3, 0, 0, 2, 0, 0, 0, 3, 0, 3, 0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
184,60-56-0,thiamazole,1131173,C4H6N2S,"['C1', 'N1', 'C2', 'C3', 'N2', 'C4', 'S1']","[('C1', 'N1'), ('N1', 'C2'), ('N1', 'C4'), ('C2', 'C3'), ('C2', 'C3'), ('C3', 'N2'), ('N2', 'C4'), ('N2', 'C4'), ('C4', 'S1')]","[3, 0, 1, 1, 0, 0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
185,60-80-0,Phenazone,2121,C11H12N2O,"['C1', 'C2', 'C3', 'C4', 'N1', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'N2', 'C11', 'O1']","[('C1', 'C2'), ('C2', 'C3'), ('C2', 'C3'), ('C2', 'N2'), ('C3', 'C4'), ('C4', 'N1'), ('C4', 'O1'), ('C4', 'O1'), ('N1', 'C5'), ('N1', 'N2'), ('C5', 'C6'), ('C5', 'C6'), ('C5', 'C10'), ('C6', 'C7'), ('C7', 'C8'), ('C7', 'C8'), ('C8', 'C9'), ('C9', 'C10'), ('C9', 'C10'), ('N2', 'C11')]","[3, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 3, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
186,60-92-4,"Adenosine cyclic 3',5'-monophosphate",5851,C10H12N5O6P,"['N1', 'C1', 'C2', 'N2', 'C3', 'C4', 'N3', 'N4', 'C5', 'N5', 'C6', 'C7', 'O1', 'C8', 'C9', 'O2', 'O3', 'C10', 'O4', 'O5', 'P1', 'O6']","[('N1', 'C1'), ('N1', 'C3'), ('C6', 'N1'), ('C1', 'C2'), ('C1', 'C2'), ('C1', 'N3'), ('C2', 'C4'), ('C2', 'N2'), ('N2', 'C3'), ('N2', 'C3'), ('C4', 'N5'), ('C4', 'N4'), ('C4', 'N4'), ('N3', 'C5'), ('N3', 'C5'), ('N4', 'C5'), ('C6', 'O1'), ('C6', 'C9'), ('C7', 'O1'), ('C7', 'C8'), ('C7', 'C10'), ('C8', 'C9'), ('C8', 'O2'), ('C9', 'O3'), ('O2', 'P1'), ('C10', 'O4'), ('O4', 'P1'), ('O5', 'P1'), ('P1', 'O6'), ('P1', 'O6')]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 2, 0, 1, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
188,61-19-8,Adenosine monophosphate,5858,C10H14N5O7P,"['O1', 'C1', 'C2', 'C3', 'N1', 'C4', 'N2', 'C5', 'C6', 'N3', 'C7', 'N4', 'C8', 'N5', 'O2', 'O3', 'C9', 'C10', 'O4', 'P1', 'O5', 'O6', 'O7']","[('C1', 'O1'), ('C1', 'C2'), ('C1', 'C9'), ('C2', 'C3'), ('C2', 'O3'), ('C3', 'N1'), ('C3', 'O2'), ('N1', 'C4'), ('N1', 'C6'), ('C4', 'N2'), ('C4', 'N2'), ('N2', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C5', 'C8'), ('C6', 'N3'), ('N3', 'C7'), ('N3', 'C7'), ('C7', 'N4'), ('N4', 'C8'), ('N4', 'C8'), ('C8', 'N5'), ('O2', 'C9'), ('C9', 'C10'), ('C10', 'O4'), ('O4', 'P1'), ('P1', 'O5'), ('P1', 'O6'), ('P1', 'O7'), ('P1', 'O7')]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 1, 2, 0, 0, 1, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
189,61-25-6,Papaverine hydrochloride,5859,C20H22ClNO4,"['C1', 'O1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'N1', 'O2', 'C16', 'O3', 'C17', 'C18', 'C19', 'O4', 'C20', 'Cl1']","[('C1', 'O1'), ('O1', 'C2'), ('C2', 'C3'), ('C2', 'C3'), ('C2', 'C19'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C18'), ('C6', 'C7'), ('C7', 'C8'), ('C7', 'C8'), ('C7', 'N1'), ('C8', 'C9'), ('C8', 'C13'), ('C9', 'C10'), ('C9', 'C10'), ('C10', 'C11'), ('C10', 'O3'), ('C11', 'C12'), ('C11', 'C12'), ('C11', 'O2'), ('C12', 'C13'), ('C13', 'C14'), ('C13', 'C14'), ('C14', 'C15'), ('C15', 'N1'), ('C15', 'N1'), ('O2', 'C16'), ('O3', 'C17'), ('C18', 'C19'), ('C18', 'C19'), ('C19', 'O4'), ('O4', 'C20')]","[3, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 3, 0, 3, 1, 0, 0, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
190,61-28-9,1-Ethyloxindole,59523,C10H11NO,"['O1', 'N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10']","[('O1', 'C4'), ('O1', 'C4'), ('N1', 'C1'), ('N1', 'C4'), ('N1', 'C5'), ('C1', 'C2'), ('C1', 'C6'), ('C1', 'C6'), ('C2', 'C3'), ('C2', 'C7'), ('C2', 'C7'), ('C3', 'C4'), ('C5', 'C8'), ('C6', 'C9'), ('C7', 'C10'), ('C9', 'C10'), ('C9', 'C10')]","[0, 0, 0, 0, 2, 0, 2, 1, 1, 3, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
191,61-31-4,Sodium 1-naphthylacetate,54926,C12H9NaO2,"['O1', 'N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10']","[('O1', 'C4'), ('O1', 'C4'), ('N1', 'C1'), ('N1', 'C4'), ('N1', 'C5'), ('C1', 'C2'), ('C1', 'C6'), ('C1', 'C6'), ('C2', 'C3'), ('C2', 'C7'), ('C2', 'C7'), ('C3', 'C4'), ('C5', 'C8'), ('C6', 'C9'), ('C7', 'C10'), ('C9', 'C10'), ('C9', 'C10')]","[0, 0, 0, 0, 2, 0, 2, 1, 1, 3, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
192,61-73-4,Methylene Blue,5874,C16H18ClN3S,"['C1', 'N1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'S1', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'N2', 'N3', 'C15', 'C16', 'Cl1']","[('C1', 'N1'), ('N1', 'C2'), ('N1', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C3', 'C8'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('C6', 'N2'), ('C7', 'C8'), ('C7', 'C8'), ('C7', 'S1'), ('S1', 'C9'), ('S1', 'C9'), ('C9', 'C10'), ('C9', 'C14'), ('C10', 'C11'), ('C10', 'C11'), ('C11', 'C12'), ('C11', 'N3'), ('C12', 'C13'), ('C12', 'C13'), ('C13', 'C14'), ('C14', 'N2'), ('C14', 'N2'), ('N3', 'C15'), ('N3', 'C16')]","[3, 0, 3, 0, 1, 1, 0, 0, 1, 3, 0, 1, 0, 1, 1, 0, 0, 0, 3, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
193,61-76-7,(R)-(-)-Phenylephrine hydrochloride,390042,C9H14ClNO2,"['Cl1', 'O1', 'O2', 'N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9']","[('C2', 'O1'), ('O2', 'C4'), ('N1', 'C8'), ('N1', 'C9'), ('C1', 'C2'), ('C1', 'C3'), ('C1', 'C3'), ('C1', 'C5'), ('C2', 'C8'), ('C3', 'C4'), ('C4', 'C6'), ('C4', 'C6'), ('C5', 'C7'), ('C5', 'C7'), ('C6', 'C7')]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
194,61-78-9,Aminohippuric acid,2063,C9H10N2O3,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'N1', 'C8', 'C9', 'O1', 'O2', 'O3', 'N2']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C3', 'N2'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'N1'), ('C7', 'O3'), ('C7', 'O3'), ('N1', 'C8'), ('C8', 'C9'), ('C9', 'O1'), ('C9', 'O1'), ('C9', 'O2')]","[1, 1, 0, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
195,61-82-5,Amitrole,1577,C2H4N4,"['N1', 'C1', 'N2', 'N3', 'C2', 'N4']","[('N1', 'C1'), ('C1', 'N2'), ('C1', 'N2'), ('C1', 'N4'), ('N2', 'N3'), ('N3', 'C2'), ('N3', 'C2'), ('C2', 'N4')]","[2, 0, 0, 0, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
196,61-90-5,L-(+)-Leucine,5880,C6H13NO2,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'O1', 'O2', 'N1']","[('C1', 'C2'), ('C2', 'C3'), ('C2', 'C4'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'N1'), ('C6', 'O1'), ('C6', 'O1'), ('C6', 'O2')]","[3, 1, 3, 2, 1, 0, 0, 1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
197,62-23-7,4-Nitrobenzoic acid,5882,C7H5NO4,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'O1', 'O2', 'N1', 'O3', 'O4']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C3', 'N1'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'O1'), ('C7', 'O2'), ('C7', 'O2'), ('N1', 'O3'), ('N1', 'O4'), ('N1', 'O4')]","[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
198,62-31-7,Dopamine hydrochloride,58820,C8H12ClNO2,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'N1', 'O1', 'O2', 'Cl1']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C3', 'O2'), ('C4', 'C5'), ('C4', 'O1'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'N1')]","[1, 1, 0, 0, 1, 0, 2, 2, 2, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
199,62-33-9,Disodium monocalcium EDTA,5883,C10H12CaN2Na2O8,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'N1', 'O1', 'O2', 'Cl1']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C3', 'O2'), ('C4', 'C5'), ('C4', 'O1'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'N1')]","[1, 1, 0, 0, 1, 0, 2, 2, 2, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
201,62-44-2,phenacetin,4590,C10H13NO2,"['C1', 'C2', 'O1', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'N1', 'C9', 'C10', 'O2']","[('C1', 'C2'), ('C2', 'O1'), ('O1', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C3', 'C8'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('C6', 'N1'), ('C7', 'C8'), ('C7', 'C8'), ('N1', 'C9'), ('C9', 'C10'), ('C9', 'O2'), ('C9', 'O2')]","[3, 2, 0, 0, 1, 1, 0, 1, 1, 1, 0, 3, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
202,62-49-7,choline,299,C5H14NO,"['C1', 'N1', 'C2', 'C3', 'C4', 'C5', 'O1']","[('C1', 'N1'), ('N1', 'C2'), ('N1', 'C3'), ('N1', 'C4'), ('C4', 'C5'), ('C5', 'O1')]","[3, 0, 3, 3, 2, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
203,62-50-0,Ethyl Mesylate,5887,C3H8O3S,"['C1', 'C2', 'O1', 'S1', 'C3', 'O2', 'O3']","[('C1', 'C2'), ('C2', 'O1'), ('O1', 'S1'), ('S1', 'C3'), ('S1', 'O2'), ('S1', 'O2'), ('S1', 'O3'), ('S1', 'O3')]","[3, 2, 0, 0, 3, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
204,62-51-1,Methacholine chloride,5888,C8H18ClNO2,"['Cl1', 'O1', 'O2', 'N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8']","[('O1', 'C1'), ('O1', 'C3'), ('O2', 'C3'), ('O2', 'C3'), ('N1', 'C2'), ('N1', 'C4'), ('N1', 'C5'), ('N1', 'C6'), ('C1', 'C2'), ('C1', 'C7'), ('C3', 'C8')]","[1, 0, 0, 0, 1, 2, 0, 3, 3, 3, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
205,62-53-3,Aniline,5889,C6H7N,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'N1']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'N1'), ('C5', 'C6'), ('C5', 'C6')]","[1, 1, 1, 0, 1, 1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
206,62-54-4,Calcium acetate,5890,C4H6CaO4,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'N1']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'N1'), ('C5', 'C6'), ('C5', 'C6')]","[1, 1, 1, 0, 1, 1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
207,62-55-5,Thioacetamide,2006126,C2H5NS,"['C1', 'C2', 'N1', 'S1']","[('C1', 'C2'), ('C2', 'N1'), ('C2', 'N1'), ('C2', 'S1')]","[3, 0, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
208,62-56-6,Thiourea,2005981,CH4N2S,"['C1', 'N1', 'N2', 'S1']","[('C1', 'N1'), ('C1', 'N2'), ('C1', 'S1'), ('C1', 'S1')]","[0, 2, 2, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
209,62-57-7,2-Aminoisobutyric Acid,5891,C4H9NO2,"['C1', 'C2', 'C3', 'C4', 'O1', 'O2', 'N1']","[('C1', 'C2'), ('C2', 'C3'), ('C2', 'C4'), ('C2', 'N1'), ('C4', 'O1'), ('C4', 'O1'), ('C4', 'O2')]","[3, 0, 3, 0, 0, 1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
210,62-73-7,dichlorvos,2931,C4H7Cl2O4P,"['C1', 'O1', 'P1', 'O2', 'O3', 'C2', 'O4', 'C3', 'C4', 'Cl1', 'Cl2']","[('C1', 'O1'), ('O1', 'P1'), ('P1', 'O2'), ('P1', 'O2'), ('P1', 'O3'), ('P1', 'O4'), ('O3', 'C2'), ('O4', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'Cl1'), ('C4', 'Cl2')]","[3, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
212,62-75-9,dimethylnitrosamine,5894,C2H6N2O,"['C1', 'N1', 'C2', 'N2', 'O1']","[('C1', 'N1'), ('N1', 'C2'), ('N1', 'N2'), ('N2', 'O1'), ('N2', 'O1')]","[3, 0, 3, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
213,62-76-0,Sodium oxalate,5895,C2Na2O4,"['C1', 'N1', 'C2', 'N2', 'O1']","[('C1', 'N1'), ('N1', 'C2'), ('N1', 'N2'), ('N2', 'O1'), ('N2', 'O1')]","[3, 0, 3, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
214,63-25-2,Carbaryl,5899,C12H11NO2,"['C1', 'N1', 'C2', 'O1', 'O2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12']","[('C1', 'N1'), ('N1', 'C2'), ('N1', 'C2'), ('C2', 'O1'), ('C2', 'O2'), ('O2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C3', 'C12'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'C8'), ('C7', 'C8'), ('C7', 'C12'), ('C8', 'C9'), ('C9', 'C10'), ('C9', 'C10'), ('C10', 'C11'), ('C11', 'C12'), ('C11', 'C12')]","[3, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
215,63-37-6,cytidine 5'-monophosphate,5901,C9H14N3O8P,"['P1', 'O1', 'O2', 'O3', 'O4', 'O5', 'O6', 'O7', 'O8', 'N1', 'N2', 'N3', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9']","[('P1', 'O2'), ('P1', 'O6'), ('P1', 'O6'), ('P1', 'O7'), ('P1', 'O8'), ('O1', 'C1'), ('O1', 'C3'), ('O2', 'C6'), ('C2', 'O3'), ('C4', 'O4'), ('O5', 'C5'), ('O5', 'C5'), ('C1', 'N1'), ('N1', 'C5'), ('N1', 'C7'), ('N2', 'C5'), ('N2', 'C8'), ('N2', 'C8'), ('N3', 'C8'), ('C1', 'C2'), ('C2', 'C4'), ('C3', 'C4'), ('C3', 'C6'), ('C7', 'C9'), ('C7', 'C9'), ('C8', 'C9'), ('O3', 'C8'), ('O4', 'C9')]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 1, 1, 1, 0, 2, 1, 0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
216,63-42-3,Lactose,2301267,C12H22O11,"['O1', 'C1', 'C2', 'O2', 'C3', 'O3', 'C4', 'O4', 'C5', 'O5', 'C6', 'C7', 'O6', 'C8', 'O7', 'C9', 'O8', 'C10', 'O9', 'C11', 'O10', 'C12', 'O11']","[('O1', 'C1'), ('O1', 'C1'), ('C1', 'C2'), ('C2', 'O2'), ('C2', 'C3'), ('C3', 'O3'), ('C3', 'C4'), ('C4', 'O4'), ('C4', 'C11'), ('O4', 'C5'), ('C5', 'O5'), ('C5', 'C10'), ('O5', 'C6'), ('C6', 'C7'), ('C6', 'C8'), ('C7', 'O6'), ('C8', 'O7'), ('C8', 'C9'), ('C9', 'O8'), ('C9', 'C10'), ('C10', 'O9'), ('C11', 'O10'), ('C11', 'C12'), ('C12', 'O11')]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
217,63-68-3,L-(-)-methionine,5907,C5H11NO2S,"['C1', 'S1', 'C2', 'C3', 'C4', 'N1', 'C5', 'O1', 'O2']","[('C1', 'S1'), ('S1', 'C2'), ('C2', 'C3'), ('C3', 'C4'), ('C4', 'N1'), ('C4', 'C5'), ('C5', 'O1'), ('C5', 'O2'), ('C5', 'O2')]","[3, 0, 2, 2, 1, 2, 0, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
218,63-74-1,sulfanilamide,5142,C6H8N2O2S,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'N1', 'S1', 'N2', 'O1', 'O2']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C3', 'S1'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'N1'), ('S1', 'N2'), ('S1', 'O1'), ('S1', 'O1'), ('S1', 'O2'), ('S1', 'O2')]","[1, 1, 0, 1, 1, 0, 2, 0, 2, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
219,63-91-2,L-(-)-Phenylalanine,5910,C9H11NO2,"['N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'O1', 'O2']","[('N1', 'C1'), ('C1', 'C2'), ('C1', 'C9'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C8'), ('C3', 'C8'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'C6'), ('C6', 'C7'), ('C6', 'C7'), ('C7', 'C8'), ('C9', 'O1'), ('C9', 'O2'), ('C9', 'O2')]","[2, 1, 2, 0, 1, 1, 1, 1, 1, 0, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
220,64-04-0,Phenethylamine,13856352,C8H11N,"['N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8']","[('N1', 'C1'), ('C1', 'C2'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C8'), ('C3', 'C8'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'C6'), ('C6', 'C7'), ('C6', 'C7'), ('C7', 'C8')]","[2, 2, 2, 0, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
221,64-17-5,Ethanol,682,C2H6O,"['O1', 'C1', 'C2']","[('O1', 'C1'), ('C1', 'C2')]","[1, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
222,64-18-6,Formic acid,278,CH2O2,"['O1', 'O2', 'C1']","[('O1', 'C1'), ('O1', 'C1'), ('O2', 'C1')]","[0, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
223,64-19-7,Acetic acid,171,C2H4O2,"['O1', 'O2', 'C1', 'C2']","[('O1', 'C1'), ('O1', 'C1'), ('O2', 'C1'), ('C1', 'C2')]","[0, 1, 0, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
224,64-20-0,Tetramethylammonium bromide,59525,C4H12BrN,"['C1', 'N1', 'C2', 'C3', 'C4', 'Br1']","[('C1', 'N1'), ('N1', 'C2'), ('N1', 'C3'), ('N1', 'C4')]","[3, 0, 3, 3, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
225,64-47-1,Physostigmine sulfate,5918,C30H44N6O8S,"['S1', 'O1', 'O2', 'O3', 'O4', 'O5', 'O6', 'O7', 'O8', 'N1', 'N2', 'N3', 'N4', 'N5', 'N6', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'C19', 'C20', 'C21', 'C22', 'C23', 'C24', 'C25', 'C26', 'C27', 'C28', 'C29', 'C30']","[('S1', 'O5'), ('S1', 'O5'), ('S1', 'O6'), ('S1', 'O6'), ('S1', 'O7'), ('S1', 'O8'), ('O1', 'C19'), ('O1', 'C27'), ('O2', 'C20'), ('O2', 'C28'), ('O3', 'C27'), ('O3', 'C27'), ('O4', 'C28'), ('O4', 'C28'), ('N1', 'C1'), ('N1', 'C7'), ('N1', 'C21'), ('N2', 'C2'), ('N2', 'C8'), ('N2', 'C22'), ('N3', 'C1'), ('N3', 'C11'), ('N3', 'C23'), ('N4', 'C2'), ('N4', 'C12'), ('N4', 'C24'), ('N5', 'C27'), ('N5', 'C29'), ('N6', 'C28'), ('N6', 'C30'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C3', 'C9'), ('C3', 'C15'), ('C4', 'C6'), ('C4', 'C10'), ('C4', 'C16'), ('C5', 'C7'), ('C5', 'C13'), ('C5', 'C13'), ('C6', 'C8'), ('C6', 'C14'), ('C6', 'C14'), ('C7', 'C17'), ('C7', 'C17'), ('C8', 'C18'), ('C8', 'C18'), ('C9', 'C11'), ('C10', 'C12'), ('C13', 'C19'), ('C14', 'C20'), ('C17', 'C25'), ('C18', 'C26'), ('C19', 'C25'), ('C19', 'C25'), ('C20', 'C26'), ('C20', 'C26'), ('O7', 'C29'), ('O8', 'C30')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 1, 1, 3, 3, 1, 1, 0, 0, 3, 3, 3, 3, 1, 1, 0, 0, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
