molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
2958,8434,14,0.838192,0.018222,1.054093,1.054093,2,1.0
794,59988,14,0.929898,0.025579,0.730297,0.730297,1,1.0
3282,9101,14,0.897647,0.042917,0.333333,0.333333,1,1.0
2543,8113,14,0.927869,0.01171,0.730297,0.730297,1,1.0
275,6066,15,0.925599,0.047396,0.0,0.0,1,1.0
986,60090,15,0.934351,0.189204,0.0,0.0,1,1.0
2042,60338,15,0.91575,0.159669,0.0,0.0,1,1.0
2447,60377,15,0.917497,0.062271,0.0,0.0,1,1.0
2473,8054,15,0.911874,0.01906,0.0,0.0,1,1.0
2547,8115,15,0.928391,0.069093,0.0,0.0,1,1.0
2860,8298,15,0.932004,0.155038,0.0,0.0,1,1.0
3159,8707,15,0.936023,0.115119,0.0,0.0,1,1.0
3161,60752,15,0.933972,0.156891,0.0,0.0,1,1.0
3432,61144,15,0.947153,0.161556,0.0,0.0,2,1.0
936,6811,15,0.903766,0.118729,0.471404,0.471404,4,1.0
2204,4437889,15,0.913396,0.10447,0.333333,0.333333,1,1.0
3037,8530,15,0.911232,0.406576,0.57735,0.57735,4,1.0
2956,4768,15,0.865249,0.036312,1.414214,1.414214,4,1.0
2432,8023,15,0.921442,0.196023,0.333333,0.333333,2,1.0
2356,7917,15,0.793673,0.009843,1.333333,1.333333,1,1.0
3301,9130,15,0.898232,0.021418,0.471404,0.471404,1,1.0
2452,60380,15,0.93851,0.15169,0.57735,0.57735,2,1.0
3368,61068,15,0.923358,0.020835,0.730297,0.730297,4,1.0
394,6244,15,0.9205,0.435206,0.471404,0.471404,6,1.0
76,141,16,0.96048,0.073158,0.0,0.0,1,1.0
120,149962,16,0.953628,0.079934,0.0,0.0,1,1.0
819,59999,16,0.94582,0.043639,0.0,0.0,1,1.0
900,4233,16,0.954971,0.07501,0.0,0.0,1,1.0
2196,61606,16,0.953499,0.034956,0.0,0.0,1,1.0
2442,8030,16,0.954838,0.109821,0.0,0.0,1,1.0
2505,60414,16,0.961518,0.026896,0.0,0.0,1,1.0
2686,28988,16,0.952297,0.018927,0.0,0.0,2,1.0
3236,8983,16,0.958795,0.062188,0.0,0.0,1,1.0
3241,388363,16,0.954661,0.171174,0.0,0.0,1,1.0
3140,8661,16,0.940874,0.205411,1.085255,1.085255,6,1.0
1417,20285,16,0.920267,0.009401,1.452966,1.452966,4,1.0
2840,8269,16,0.927897,0.006314,1.414214,1.414214,2,1.0
1416,21105887,16,0.925481,0.099576,1.054093,1.054093,12,1.0
3552,86040,16,0.922692,0.011345,1.0,1.0,1,1.0
1368,60224,16,0.909452,0.027201,1.0,1.0,2,1.0
509,6369,16,0.951174,0.13224,0.816497,0.816497,6,1.0
2911,8366,16,0.960036,0.071652,0.333333,0.333333,2,1.0
1624,4436356,16,0.935011,0.03538,0.333333,0.333333,2,1.0
385,16736012,16,0.892145,0.065068,1.105541,1.105541,4,1.0
382,6220,17,0.867451,0.037611,0.0,0.0,1,1.0
682,6554,17,0.869607,0.044105,0.0,0.0,1,1.0
874,6754,17,0.834056,0.003828,0.0,0.0,1,1.0
2600,60484,17,0.882092,0.001628,0.0,0.0,1,1.0
1410,54958,17,0.722749,0.01287,0.333333,0.333333,1,1.0
948,6820,17,0.576246,0.0122,1.145038,1.145038,3,1.0
3279,91840,17,0.758916,0.10715,0.57735,0.57735,2,1.0
1393,7292,17,0.332541,0.003967,1.452966,1.452966,9,1.0
3102,5137,17,0.829868,0.110378,0.730297,0.730297,4,1.0
