molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
95,3924,15,0.948541,0.765513,0.0,0.0,2,1.0
3214,8915,15,0.981584,0.505088,0.0,0.0,2,1.0
48,5699,15,0.982359,0.637925,0.0,0.0,1,1.0
2439,60372,15,0.975336,0.478958,0.0,0.0,1,1.0
3186,8858,15,0.944728,0.749581,0.0,0.0,1,1.0
2832,60567,15,0.967327,0.328376,0.0,0.0,1,1.0
184,5899,15,0.97006,0.859655,0.0,0.0,1,1.0
1188,193132,15,0.900717,0.528528,0.3333333333333333,0.3333333333333333,2,1.0
2356,7917,15,0.902017,0.713549,1.0540925533894598,1.0540925533894598,27,1.0
2613,4778,15,0.922617,0.440771,1.0,1.0,7,1.0
2438,60371,15,0.937749,0.530849,1.0,1.0,10,1.0
2459,60386,15,0.978048,0.966144,0.3333333333333333,0.3333333333333333,2,1.0
3090,8582,15,0.907413,0.764211,0.3333333333333333,0.3333333333333333,4,1.0
729,6609,15,0.925715,0.341038,1.0,1.0,4,1.0
3159,8707,15,0.935411,0.728401,0.3333333333333333,0.3333333333333333,3,1.0
1405,7303,15,0.897174,0.300649,1.0,1.0,8,1.0
1476,7356,15,0.936254,0.675318,1.0,1.0,12,1.0
268,5148,16,0.90187,0.09931,0.0,0.0,1,1.0
47,1022,16,0.924207,0.463301,0.0,0.0,1,1.0
269,6049,16,0.902042,0.099162,0.0,0.0,1,1.0
2878,8322,16,0.952326,0.592178,0.0,0.0,1,1.0
1368,60224,16,0.986592,0.39195,0.0,0.0,1,1.0
1050,6923,16,0.912908,0.672342,0.0,0.0,1,1.0
962,6832,16,0.971105,0.052976,0.0,0.0,1,1.0
1418,7313,16,0.937884,0.292872,0.0,0.0,1,1.0
3241,388363,16,0.96712,0.553621,0.0,0.0,1,1.0
1453,7337,16,0.989578,0.539671,0.0,0.0,1,1.0
3142,60747,16,0.905895,0.658056,0.3333333333333333,0.3333333333333333,4,1.0
3435,61151,16,0.924562,0.270546,1.0,1.0,2,1.0
2686,28988,16,0.899207,0.360511,1.0,1.0,4,1.0
3056,4512192,16,0.924353,0.285252,1.0,1.0,6,1.0
900,4233,16,0.950063,0.795284,0.3333333333333333,0.3333333333333333,2,1.0
2846,60575,16,0.959371,0.822462,0.3333333333333333,0.3333333333333333,2,1.0
2110,29153,16,0.898525,0.356474,1.0,1.0,16,1.0
703,537824,16,0.922379,0.428096,1.0,1.0,13,1.0
795,2283,16,0.903144,0.316825,1.0,1.0,6,1.0
2829,8254,16,0.917862,0.534321,1.0,1.0,13,1.0
821,60001,17,0.92305,0.394631,0.0,0.0,1,1.0
824,60005,17,0.902129,0.438006,0.0,0.0,1,1.0
1097,6959,17,0.857325,0.250397,0.0,0.0,1,1.0
1100,6962,17,0.867857,0.322556,0.0,0.0,1,1.0
948,6820,17,0.873914,0.337594,0.0,0.0,1,1.0
3540,4510333,17,0.907323,0.731877,0.0,0.0,1,1.0
2803,8201,17,0.871523,0.30819,0.0,0.0,1,1.0
125,2619,17,0.875636,0.001381,0.0,0.0,1,1.0
2504,60411,17,0.914629,0.360768,0.0,0.0,1,1.0
3103,5145,17,0.920699,8.6e-05,0.0,0.0,1,1.0
441,17640,17,0.906706,0.847187,0.8027729719194864,0.8027729719194864,12,1.0
639,59899,17,0.911525,0.560307,0.3333333333333333,0.3333333333333333,1,1.0
864,6746,17,0.895688,0.733375,0.3333333333333333,0.3333333333333333,2,1.0
108,5787,17,0.878841,0.808361,0.3333333333333333,0.3333333333333333,7,1.0
2905,8355,17,0.871017,0.721343,0.3333333333333333,0.3333333333333333,2,1.0
2154,17215776,17,0.909435,0.664477,0.3333333333333333,0.3333333333333333,4,1.0
646,6515,17,0.836944,0.384011,1.0,1.0,14,1.0
238,2362,17,0.916292,0.70352,0.3333333333333333,0.3333333333333333,1,1.0
1196,7063,17,0.908187,0.433607,0.3333333333333333,0.3333333333333333,3,1.0
704,59947,17,0.918308,0.767406,0.3333333333333333,0.3333333333333333,1,1.0
806,59992,18,0.922533,0.386518,0.0,0.0,1,1.0
942,6814,18,0.93657,0.328064,0.0,0.0,1,1.0
947,60072,18,0.895148,0.472981,0.0,0.0,3,1.0
1189,7056,18,0.917654,0.233602,0.0,0.0,1,1.0
1372,7274,18,0.853759,0.553641,0.0,0.0,3,1.0
1454,91782,18,0.905221,0.388144,0.0,0.0,1,1.0
2464,60389,18,0.911676,0.469719,0.0,0.0,1,1.0
2793,5151,18,0.888665,0.144431,0.0,0.0,1,1.0
2796,5134,18,0.899355,0.633104,0.0,0.0,2,1.0
1641,7496,18,0.887194,0.154701,1.0,1.0,2,1.0
2821,8241,18,0.882704,0.27808,1.0,1.0,8,1.0
1361,21238,18,0.852504,0.653733,0.3333333333333333,0.3333333333333333,3,1.0
2826,8251,18,0.87495,0.432893,1.0,1.0,13,1.0
2203,16736311,18,0.920856,0.558978,0.3333333333333333,0.3333333333333333,4,1.0
2801,8199,18,0.896192,0.527213,0.3333333333333333,0.3333333333333333,2,1.0
3384,9321,18,0.884141,0.785328,0.3333333333333333,0.3333333333333333,6,1.0
2139,9189,18,0.916514,0.881216,0.3333333333333333,0.3333333333333333,8,1.0
683,59933,18,0.898863,0.594271,1.0,1.0,14,1.0
640,305271,18,0.920956,0.765222,0.3333333333333333,0.3333333333333333,1,1.0
273,6055,19,0.893321,0.33668,0.0,0.0,1,1.0
2891,8345,19,0.849353,0.154735,0.0,0.0,1,1.0
2893,8348,19,0.898856,0.183207,0.0,0.0,1,1.0
647,59907,19,0.880948,0.300506,0.0,0.0,1,1.0
103,5136,19,0.876165,0.444725,0.0,0.0,2,1.0
1101,60133,19,0.922669,0.296186,0.0,0.0,1,1.0
2374,2624,19,0.898373,0.007395,0.0,0.0,1,1.0
1391,7289,19,0.926111,0.004144,0.0,0.0,2,1.0
3306,2909,19,0.863862,0.559073,0.0,0.0,2,1.0
1370,7266,19,0.883199,0.305408,0.0,0.0,1,1.0
694,6564,19,0.920236,0.559656,0.3333333333333333,0.3333333333333333,3,1.0
581,6441,19,0.875964,0.483498,1.0,1.0,17,1.0
2424,8017,19,0.866915,0.534273,0.3333333333333333,0.3333333333333333,1,1.0
2472,8053,19,0.88939,0.022253,0.3333333333333333,0.3333333333333333,1,1.0
2369,7928,19,0.880518,0.607431,1.0540925533894598,1.0540925533894598,35,1.0
1182,2313,19,0.86421,0.389629,1.0,1.0,12,1.0
3058,8551,19,0.92842,0.035527,0.3333333333333333,0.3333333333333333,2,1.0
1053,4509792,19,0.87894,0.299957,1.0,1.0,11,1.0
2450,8035,19,0.890571,0.720781,0.3333333333333333,0.3333333333333333,1,1.0
1207,7071,19,0.855447,0.694485,0.3333333333333333,0.3333333333333333,3,1.0
931,6805,20,0.888903,0.569356,0.0,0.0,2,1.0
1079,10484366,20,0.902467,0.783225,0.0,0.0,2,1.0
2461,6544,20,0.92683,0.617336,0.0,0.0,2,1.0
2532,8105,20,0.904909,0.814168,0.0,0.0,2,1.0
2575,8139,20,0.909844,0.59864,0.0,0.0,2,1.0
2745,29032,20,0.898731,0.203955,0.0,0.0,1,1.0
3225,4446508,20,0.898137,0.203851,0.0,0.0,1,1.0
3392,9341,20,0.920285,0.054159,0.0,0.0,2,1.0
3538,2908,20,0.91533,0.339023,0.0,0.0,1,1.0
377,6214,20,0.872755,0.440574,1.0,1.0,18,1.0
380,8082871,20,0.891114,0.440365,1.0,1.0,18,1.0
555,59154,20,0.884026,0.26631,0.3333333333333333,0.3333333333333333,2,1.0
2650,91792,20,0.889037,0.286778,1.0,1.0,12,1.0
2359,7920,20,0.882575,0.000784,1.0,1.0,1,1.0
3421,61133,20,0.90259,0.795581,1.0540925533894598,1.0540925533894598,20,1.0
885,6764,20,0.925533,0.798746,0.3333333333333333,0.3333333333333333,6,1.0
1446,7333,20,0.915953,0.855523,0.3333333333333333,0.3333333333333333,6,1.0
3365,61062,20,0.908331,0.221531,1.0,1.0,2,1.0
825,16736426,20,0.883901,0.141798,1.0,1.0,7,1.0
128,5808,21,0.919342,0.136491,0.0,0.0,1,1.0
134,5147,21,0.939859,0.688074,0.0,0.0,2,1.0
164,5874,21,0.907121,0.198027,0.0,0.0,1,1.0
185,5901,21,0.901901,0.297628,0.0,0.0,1,1.0
208,451242,21,0.883132,0.279933,0.0,0.0,1,1.0
1077,21159428,21,0.890639,0.572545,0.0,0.0,2,1.0
2371,60346,21,0.910449,0.189556,0.0,0.0,1,1.0
2812,151997,21,0.915514,0.62756,0.0,0.0,1,1.0
2839,60570,21,0.942492,0.467035,0.0,0.0,1,1.0
2955,55042,21,0.94241,0.057989,0.0,0.0,2,1.0
110,5791,21,0.875414,0.101162,1.0,1.0,3,1.0
1652,7501,21,0.885792,0.008729,1.0,1.0,1,1.0
429,6285,21,0.87773,0.343146,1.0,1.0,13,1.0
