molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
1,592,6,0.763125,0.476873,0.0,0.0,1,1.0
1774,259,6,0.839045,0.74838,0.0,0.0,1,1.0
1778,1057,6,0.83815,0.754848,0.0,0.0,1,1.0
69,5735,6,0.732472,0.643021,0.0,0.0,1,1.0
1166,2005851,6,0.736426,0.571378,1.0954451150103321,1.0954451150103321,2,1.0
487,6346,6,0.777384,0.655539,1.0540925533894598,1.0540925533894598,2,1.0
479,6340,6,0.784612,0.202579,1.6666666666666667,1.6666666666666667,4,1.0
2386,7962,6,0.764816,0.573865,1.5563490039905001,1.5563490039905001,9,1.0
1770,7606,6,0.80065,0.002384,1.6666666666666667,1.6666666666666667,1,1.0
1172,7031,6,0.851183,0.281297,1.4907119849998598,1.4907119849998598,2,1.0
2210,11526,6,0.80756,0.47238,0.3333333333333333,0.3333333333333333,2,1.0
485,59021,6,0.771767,0.731099,0.4714045207910317,0.4714045207910317,2,1.0
2262,12591,6,0.748494,0.397802,1.0540925533894598,1.0540925533894598,1,1.0
2261,12590,6,0.82565,0.297616,1.0,1.0,1,1.0
354,6177,7,0.78031,0.698927,0.0,0.0,1,1.0
3223,428,7,0.818825,0.360095,0.0,0.0,1,1.0
1889,30037,7,0.903495,0.833099,0.0,0.0,1,1.0
352,6175,7,0.781961,0.689088,0.0,0.0,1,1.0
180,5891,7,0.872793,0.775941,0.0,0.0,1,1.0
536,6403,7,0.908525,0.752501,0.0,0.0,1,1.0
3030,844,7,0.764278,0.291347,0.0,0.0,2,1.0
355,6178,7,0.871418,0.787715,0.0,0.0,1,1.0
70,5736,7,0.73473,0.249054,0.0,0.0,1,1.0
356,10800462,7,0.780988,0.688207,0.0,0.0,1,1.0
2263,12597,7,0.822728,0.375196,0.3333333333333333,0.3333333333333333,2,1.0
3338,61034,7,0.864697,0.317707,1.0540925533894598,1.0540925533894598,2,1.0
1858,13839199,7,0.804941,0.242479,1.4142135623730951,1.4142135623730951,1,1.0
2030,7823,7,0.759111,0.506828,1.2909944487358056,1.2909944487358056,2,1.0
1597,13867413,7,0.737227,0.522269,0.3333333333333333,0.3333333333333333,1,1.0
2029,13835604,7,0.836588,0.821305,0.881917103688197,0.881917103688197,2,1.0
1886,7703,7,0.847319,0.418549,1.632993161855452,1.632993161855452,1,1.0
226,5975,7,0.87539,0.535804,1.4142135623730951,1.4142135623730951,1,1.0
1786,7621,7,0.734453,0.628708,1.0540925533894598,1.0540925533894598,2,1.0
1856,7685,7,0.80069,0.109173,1.4142135623730951,1.4142135623730951,1,1.0
768,10251740,8,0.831549,0.481437,0.0,0.0,1,1.0
271,6051,8,0.786651,0.301963,0.0,0.0,1,1.0
270,6050,8,0.790767,0.712742,0.0,0.0,1,1.0
3053,362,8,0.807864,0.554578,0.0,0.0,2,1.0
1932,10197150,8,0.88694,0.193409,0.0,0.0,2,1.0
1930,1078,8,0.844215,0.23078,0.0,0.0,2,1.0
3115,128566,8,0.777644,0.682215,0.0,0.0,1,1.0
1931,392248,8,0.816333,0.552448,0.0,0.0,2,1.0
1198,7064,8,0.830402,0.67895,0.0,0.0,1,1.0
39,54922,8,0.801867,0.602346,0.0,0.0,1,1.0
2056,7838,8,0.773838,0.430604,1.1055415967851334,1.1055415967851334,1,1.0
2685,28986,8,0.83,0.676014,1.0540925533894598,1.0540925533894598,2,1.0
1316,54954,8,0.859718,0.241829,1.632993161855452,1.632993161855452,1,1.0
1950,7760,8,0.768451,0.487872,1.0540925533894598,1.0540925533894598,1,1.0
2698,13838151,8,0.979047,0.813987,0.3333333333333333,0.3333333333333333,1,1.0
2191,10364,8,0.849998,0.38036,1.4529663145135578,1.4529663145135578,3,1.0
2718,60507,8,0.837998,0.480482,1.632993161855452,1.632993161855452,2,1.0
2147,21111912,8,0.817565,0.322125,1.4142135623730951,1.4142135623730951,2,1.0
1116,60135,8,0.901331,0.733993,1.4529663145135578,1.4529663145135578,9,1.0
1604,7470,8,0.89342,0.731076,1.1055415967851334,1.1055415967851334,1,1.0
3542,769,9,0.755502,0.49057,0.0,0.0,1,1.0
52,5709,9,0.701191,0.342179,0.0,0.0,1,1.0
2230,389029,9,0.733051,0.283218,0.0,0.0,1,1.0
79,5745,9,0.809975,0.170328,0.0,0.0,2,1.0
140,913,9,0.702387,0.321619,0.0,0.0,1,1.0
3288,945,9,0.731281,0.482664,0.0,0.0,2,1.0
250,6026,9,0.768651,0.316644,0.0,0.0,1,1.0
253,6031,9,0.714536,0.213245,0.0,0.0,1,1.0
3064,8557,9,0.716895,0.379447,0.0,0.0,2,1.0
2151,76512,9,0.690007,0.394564,0.0,0.0,1,1.0
849,6727,9,0.784347,0.123774,1.4529663145135578,1.4529663145135578,2,1.0
2737,441,9,0.729436,0.24757,1.1055415967851334,1.1055415967851334,1,1.0
1137,6995,9,0.794039,0.292898,1.0,1.0,1,1.0
3192,13881169,9,0.814885,0.736279,0.5773502691896257,0.5773502691896257,2,1.0
1088,6952,9,0.787758,0.342797,1.1450376024878446,1.1450376024878446,2,1.0
