molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,find_rate
2838,4445339,26,0.960562,0.433731,0.33333333333333337,0.33333333333333337,1.0
2429,8022,26,0.954978,0.707854,0.7453559924999299,0.7453559924999299,1.0
1208,5257160,27,0.958658,0.497173,0.6666666666666667,0.6666666666666667,1.0
1876,59448,27,0.955167,0.244586,1.0540925533894598,1.0540925533894598,1.0
2966,8447,27,0.917272,0.611257,0.9428090415820634,0.9428090415820634,1.0
1877,4940740,27,0.922802,0.307808,1.0540925533894598,1.0540925533894598,1.0
2845,60574,27,0.9199,0.561082,0.7453559924999299,0.7453559924999299,1.0
223,2945,27,0.954715,0.590868,0.9428090415820634,0.9428090415820634,1.0
777,6662,27,0.957586,0.244589,1.0540925533894598,1.0540925533894598,1.0
67,10218152,27,0.938125,0.356655,1.2823589374447564,1.2823589374447564,1.0
636,431981,27,0.942081,0.481807,0.33333333333333337,0.33333333333333337,1.0
415,59600,27,0.945815,0.627257,1.0540925533894598,1.0540925533894598,1.0
2808,60554,28,0.98356,0.872441,0.7453559924999299,0.7453559924999299,1.0
553,59847,28,0.974689,0.647876,0.6666666666666667,0.6666666666666667,1.0
2102,60539,28,0.951391,0.643157,0.9428090415820634,0.9428090415820634,1.0
930,60052,28,0.908902,0.631514,0.7453559924999299,0.7453559924999299,1.0
421,54935,28,0.95147,0.287755,1.0540925533894598,1.0540925533894598,1.0
3249,13888074,28,0.916492,0.869242,1.2018504251546631,1.2018504251546631,1.0
2938,8405,28,0.948251,0.428321,1.0540925533894598,1.0540925533894598,1.0
1004,6875,28,0.947967,0.799887,0.7453559924999299,0.7453559924999299,1.0
1648,192224,28,0.957332,0.372382,1.0540925533894598,1.0540925533894598,1.0
2973,8460,28,0.903263,0.145183,1.0540925533894598,1.0540925533894598,1.0
414,6273,29,0.930466,0.287198,1.2823589374447564,1.2823589374447564,1.0
592,59877,29,0.990333,0.938892,0.7453559924999299,0.7453559924999299,1.0
2245,12569,29,0.954297,0.523348,1.1055415967851334,1.1055415967851334,1.0
